json2tab	K0C041NI2-0	Utah	K0C041NI2:13-16	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-1	Estado Islámico	K0C041NI2:46-60	NIL	ORG	NAM	1.0
json2tab	K0C041NI2-10	WASHINGTON	K0C041NI2:117-126	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-12	Utah	K0C041NI2:201-204	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-13	Estados Unidos	K0C041NI2:222-235	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-14	Estado Islámico	K0C041NI2:358-372	NIL	ORG	NAM	1.0
json2tab	K0C041NI2-36	instituto Pine View	K0C041NI2:554-572	NIL	FAC	NAM	1.0
json2tab	K0C041NI2-37	Saint George	K0C041NI2:594-605	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-76	Estado Islámico	K0C041NI2:1287-1301	NIL	ORG	NAM	1.0
json2tab	K0C041NI2-84	Estado Islámico	K0C041NI2:1538-1552	NIL	ORG	NAM	1.0
json2tab	K0C041NI2-85	instituto Hurricane	K0C041NI2:1571-1589	NIL	FAC	NAM	1.0
json2tab	K0C041NI2-86	Utah	K0C041NI2:1594-1597	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-0	Salt Bae	K0C0448WH:41-48	NIL	FAC	NAM	1.0
json2tab	K0C0448WH-1	Miami	K0C0448WH:53-57	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-8	Miami	K0C0448WH:76-80	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-9	Salt Bae	K0C0448WH:147-154	NIL	ORG	NAM	1.0
json2tab	K0C0448WH-10	turco	K0C0448WH:185-189	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-11	Nusret Gökçe	K0C0448WH:191-202	NIL	PER	NAM	1.0
json2tab	K0C0448WH-12	Nicolás Maduro	K0C0448WH:235-248	NIL	PER	NAM	1.0
json2tab	K0C0448WH-32	Maduro	K0C0448WH:301-306	NIL	PER	NAM	1.0
json2tab	K0C0448WH-33	Estambul	K0C0448WH:311-318	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-34	Venezuela	K0C0448WH:521-529	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-44	Maduro	K0C0448WH:554-559	NIL	PER	NAM	1.0
json2tab	K0C0448WH-45	Cilia Flores	K0C0448WH:616-627	NIL	PER	NAM	1.0
json2tab	K0C0448WH-46	Nusret "Salt Bae" Gokce	K0C0448WH:655-677	NIL	PER	NAM	1.0
json2tab	K0C0448WH-60	Maduro	K0C0448WH:748-753	NIL	PER	NAM	1.0
json2tab	K0C0448WH-61	Turquía	K0C0448WH:780-786	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-62	Venezuela	K0C0448WH:807-815	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-63	China	K0C0448WH:847-851	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-64	venezolana	K0C0448WH:944-953	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-72	latinoamericano	K0C0448WH:965-979	NIL	LOC	NAM	1.0
json2tab	K0C0448WH-73	venezolanos	K0C0448WH:1046-1056	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-0	Venezuela	K0C041NI3:13-21	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-1	Nicolás Maduro	K0C041NI3:48-61	NIL	PER	NAM	1.0
json2tab	K0C041NI3-6	venezolana	K0C041NI3:112-121	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-7	Nicolas Maduro	K0C041NI3:149-162	NIL	PER	NAM	1.0
json2tab	K0C041NI3-10	Comunicación	K0C041NI3:182-193	NIL	ORG	NAM	1.0
json2tab	K0C041NI3-11	Venezuela	K0C041NI3:198-206	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-12	Jorge Rodríguez	K0C041NI3:209-223	NIL	PER	NAM	1.0
json2tab	K0C041NI3-13	Nicolas Maduro	K0C041NI3:282-295	NIL	PER	NAM	1.0
json2tab	K0C041NI3-14	Guardia Nacional	K0C041NI3:371-386	NIL	ORG	NAM	1.0
json2tab	K0C041NI3-15	Caracas	K0C041NI3:392-398	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-24	Rodríguez	K0C041NI3:401-409	NIL	PER	NAM	1.0
json2tab	K0C041NI3-25	Maduro	K0C041NI3:420-425	NIL	PER	NAM	1.0
json2tab	K0C041NI3-28	Caracas	K0C041NI3:530-536	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-36	Nicolás Maduro	K0C041NI3:560-573	NIL	PER	NAM	1.0
json2tab	K0C041NI3-37	Rodríguez	K0C041NI3:641-649	NIL	PER	NAM	1.0
