json2tab	K0C041NI2-2	estudiante	K0C041NI2:21-30	NIL	PER	NOM	1.0
json2tab	K0C041NI2-3	explosivos	K0C041NI2:88-97	NIL	WEA	NOM	1.0
json2tab	K0C041NI2-4	instituto	K0C041NI2:105-113	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-15	estudiante	K0C041NI2:157-166	NIL	PER	NOM	1.0
json2tab	K0C041NI2-16	estado	K0C041NI2:191-196	NIL	GPE	NOM	1.0
json2tab	K0C041NI2-17	oeste	K0C041NI2:213-217	NIL	LOC	NOM	1.0
json2tab	K0C041NI2-18	instituto	K0C041NI2:255-263	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-19	explosivos	K0C041NI2:289-298	NIL	WEA	NOM	1.0
json2tab	K0C041NI2-20	grupo	K0C041NI2:341-345	NIL	ORG	NOM	1.0
json2tab	K0C041NI2-21	autoridades	K0C041NI2:399-409	NIL	PER	NOM	1.0
json2tab	K0C041NI2-38	estudiantes	K0C041NI2:428-438	NIL	PER	NOM	1.0
json2tab	K0C041NI2-39	zona	K0C041NI2:532-535	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-40	localidad	K0C041NI2:581-589	NIL	GPE	NOM	1.0
json2tab	K0C041NI2-46	Policía	K0C041NI2:611-617	NIL	PER	NOM	1.0
json2tab	K0C041NI2-47	lugar	K0C041NI2:637-641	NIL	LOC	NOM	1.0
json2tab	K0C041NI2-48	centro	K0C041NI2:678-683	NIL	LOC	NOM	1.0
json2tab	K0C041NI2-54	instalaciones	K0C041NI2:705-717	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-55	Policía	K0C041NI2:723-729	NIL	PER	NOM	1.0
json2tab	K0C041NI2-56	estudiante	K0C041NI2:742-751	NIL	PER	NOM	1.0
json2tab	K0C041NI2-57	instituto	K0C041NI2:787-795	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-62	equipo	K0C041NI2:831-836	NIL	PER	NOM	1.0
json2tab	K0C041NI2-63	número	K0C041NI2:936-941	NIL	PER	NOM	1.0
json2tab	K0C041NI2-64	Policía	K0C041NI2:995-1001	NIL	ORG	NOM	1.0
json2tab	K0C041NI2-68	Policía	K0C041NI2:1026-1032	NIL	PER	NOM	1.0
json2tab	K0C041NI2-69	bomba	K0C041NI2:1157-1161	NIL	WEA	NOM	1.0
json2tab	K0C041NI2-70	instituto	K0C041NI2:1176-1184	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-77	varón	K0C041NI2:1221-1225	NIL	PER	NOM	1.0
json2tab	K0C041NI2-78	organización	K0C041NI2:1329-1340	NIL	ORG	NOM	1.0
json2tab	K0C041NI2-87	Policía	K0C041NI2:1372-1378	NIL	PER	NOM	1.0
json2tab	K0C041NI2-88	detenido	K0C041NI2:1415-1422	NIL	PER	NOM	1.0
json2tab	K0C041NI2-89	persona	K0C041NI2:1490-1496	NIL	PER	NOM	1.0
json2tab	K0C0448WH-2	frente	K0C0448WH:20-25	NIL	LOC	NOM	1.0
json2tab	K0C0448WH-3	restaurante	K0C0448WH:29-39	NIL	FAC	NOM	1.0
json2tab	K0C0448WH-13	Venezolanos	K0C0448WH:61-71	NIL	PER	NOM	1.0
json2tab	K0C0448WH-14	churrasquería	K0C0448WH:133-145	NIL	FAC	NOM	1.0
json2tab	K0C0448WH-15	dueño	K0C0448WH:161-165	NIL	PER	NOM	1.0
json2tab	K0C0448WH-16	chef	K0C0448WH:180-183	NIL	PER	NOM	1.0
json2tab	K0C0448WH-17	esposa	K0C0448WH:255-260	NIL	PER	NOM	1.0
json2tab	K0C0448WH-35	chef	K0C0448WH:350-353	NIL	PER	NOM	1.0
json2tab	K0C0448WH-36	personas	K0C0448WH:405-412	NIL	PER	NOM	1.0
json2tab	K0C0448WH-37	millones	K0C0448WH:497-504	NIL	PER	NOM	1.0
json2tab	K0C0448WH-47	dama	K0C0448WH:611-614	NIL	PER	NOM	1.0
json2tab	K0C0448WH-48	pareja	K0C0448WH:738-743	NIL	PER	NOM	1.0
json2tab	K0C0448WH-65	país	K0C0448WH:902-905	NIL	GPE	NOM	1.0
json2tab	K0C0448WH-74	país	K0C0448WH:960-963	NIL	GPE	NOM	1.0
json2tab	K0C0448WH-75	millones	K0C0448WH:1034-1041	NIL	PER	NOM	1.0
json2tab	K0C0448WH-76	países	K0C0448WH:1149-1154	NIL	GPE	NOM	1.0
json2tab	K0C041NI3-2	Gobierno	K0C041NI3:1-8	NIL	ORG	NOM	1.0
json2tab	K0C041NI3-16	ministro	K0C041NI3:170-177	NIL	PER	NOM	1.0
json2tab	K0C041NI3-29	mandatario	K0C041NI3:447-456	NIL	PER	NOM	1.0
