json2tab	K0C047Z57-4	Utah	K0C047Z57:1-4	NIL	GPE	NAM	1.0
json2tab	K0C047Z57-5	Teen	K0C047Z57:6-9	NIL	PER	NOM	1.0
json2tab	K0C047Z57-6	Bomb	K0C047Z57:35-38	NIL	WEA	NOM	1.0
json2tab	K0C047Z57-7	School	K0C047Z57:43-48	NIL	FAC	NOM	1.0
json2tab	K0C047Z59-2	Teen	K0C047Z59:1-4	NIL	PER	NOM	1.0
json2tab	K0C047Z59-3	Pine View	K0C047Z59:9-17	NIL	GPE	NAM	1.0
json2tab	K0C047Z59-11	Judge	K0C047Z59:71-75	NIL	PER	NOM	1.0
json2tab	K0C047Z59-12	Michael Westfall	K0C047Z59:77-92	NIL	PER	NAM	1.0
json2tab	K0C047Z59-13	Martin Farnsworth	K0C047Z59:104-120	NIL	PER	NAM	1.0
json2tab	K0C047Z59-14	incendiary	K0C047Z59:172-181	NIL	WEA	NOM	1.0
json2tab	K0C047Z59-15	device	K0C047Z59:183-188	NIL	WEA	NOM	1.0
json2tab	K0C047Z59-16	Pine View High School	K0C047Z59:193-213	NIL	FAC	NAM	1.0
json2tab	K0C047Z59-17	St	K0C047Z59:230-231	NIL	GPE	NAM	1.0
json2tab	K0C047Z59-21	George	K0C047Z59:234-239	NIL	GPE	NAM	1.0
json2tab	K0C047Z59-22	Utah	K0C047Z59:242-245	NIL	GPE	NAM	1.0
json2tab	K0C047Z59-23	St.	K0C047Z59:286-288	NIL	FAC	NAM	1.0
json2tab	K0C047Z59-25	George News	K0C047Z59:290-300	NIL	PER	NAM	1.0
json2tab	K0C047Z59-32	judge	K0C047Z59:319-323	NIL	PER	NOM	1.0
json2tab	K0C047Z59-33	teen	K0C047Z59:347-350	NIL	PER	NOM	1.0
json2tab	K0C047Z59-34	who	K0C047Z59:352-354	NIL	PER	PRO	1.0
json2tab	K0C047Z59-35	bomb	K0C047Z59:375-378	NIL	WEA	NOM	1.0
json2tab	K0C047Z59-36	his	K0C047Z59:383-385	NIL	PER	PRO	1.0
json2tab	K0C047Z59-37	school	K0C047Z59:392-397	NIL	ORG	NOM	1.0
json2tab	K0C047Z59-41	Martin Farnsworth	K0C047Z59:477-493	NIL	PER	NAM	1.0
json2tab	K0C047Z59-42	5th District Court	K0C047Z59:506-523	NIL	ORG	NAM	1.0
json2tab	K0C047Z59-43	his	K0C047Z59:550-552	NIL	PER	PRO	1.0
json2tab	K0C047Z59-47	George	K0C047Z59:578-583	NIL	GPE	NAM	1.0
json2tab	K0C047Z59-48	Utah	K0C047Z59:586-589	NIL	GPE	NAM	1.0
json2tab	K0C047Z59-49	St.	K0C047Z59:635-637	NIL	GPE	NAM	1.0
json2tab	K0C047Z59-51	George News	K0C047Z59:639-649	NIL	PER	NAM	1.0
json2tab	K0C047Z59-53	Martin Farnsworth	K0C047Z59:653-669	NIL	PER	NAM	1.0
json2tab	K0C047Z59-59	Court	K0C047Z59:704-708	NIL	ORG	NOM	1.0
json2tab	K0C047Z59-60	where	K0C047Z59:730-734	NIL	FAC	PRO	1.0
json2tab	K0C047Z59-61	Judge	K0C047Z59:736-740	NIL	PER	NOM	1.0
json2tab	K0C047Z59-62	Michael Westfall	K0C047Z59:742-757	NIL	PER	NAM	1.0
json2tab	K0C047Z59-63	him	K0C047Z59:769-771	NIL	PER	PRO	1.0
json2tab	K0C047Z59-69	Farnsworth	K0C047Z59:889-898	NIL	PER	NAM	1.0
