json2tab	K0C041NI2-5	Utah	K0C041NI2:13-16	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-6	estudiante	K0C041NI2:21-30	NIL	PER	NOM	1.0
json2tab	K0C041NI2-7	Estado Islámico	K0C041NI2:46-60	NIL	ORG	NAM	1.0
json2tab	K0C041NI2-8	explosivos	K0C041NI2:88-97	NIL	WEA	NOM	1.0
json2tab	K0C041NI2-9	instituto	K0C041NI2:105-113	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-11	WASHINGTON	K0C041NI2:117-126	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-13	EUROPA PRESS	K0C041NI2:137-148	NIL	ORG	NAM	1.0
json2tab	K0C041NI2-26	estudiante	K0C041NI2:157-166	NIL	PER	NOM	1.0
json2tab	K0C041NI2-27	estado	K0C041NI2:191-196	NIL	GPE	NOM	1.0
json2tab	K0C041NI2-28	Utah	K0C041NI2:201-204	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-29	oeste	K0C041NI2:213-217	NIL	LOC	NOM	1.0
json2tab	K0C041NI2-30	Estados Unidos	K0C041NI2:222-235	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-31	su	K0C041NI2:252-253	NIL	PER	PRO	1.0
json2tab	K0C041NI2-32	instituto	K0C041NI2:255-263	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-33	explosivos	K0C041NI2:289-298	NIL	WEA	NOM	1.0
json2tab	K0C041NI2-34	su	K0C041NI2:329-330	NIL	PER	PRO	1.0
json2tab	K0C041NI2-35	grupo	K0C041NI2:341-345	NIL	ORG	NOM	1.0
json2tab	K0C041NI2-36	Estado Islámico	K0C041NI2:358-372	NIL	ORG	NAM	1.0
json2tab	K0C041NI2-37	autoridades	K0C041NI2:399-409	NIL	PER	NOM	1.0
json2tab	K0C041NI2-43	estudiantes	K0C041NI2:428-438	NIL	PER	NOM	1.0
json2tab	K0C041NI2-44	zona	K0C041NI2:532-535	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-45	instituto Pine View	K0C041NI2:554-572	NIL	FAC	NAM	1.0
json2tab	K0C041NI2-46	localidad	K0C041NI2:581-589	NIL	GPE	NOM	1.0
json2tab	K0C041NI2-47	Saint George	K0C041NI2:594-605	NIL	GPE	NAM	1.0
json2tab	K0C041NI2-52	Policía	K0C041NI2:611-617	NIL	ORG	NOM	1.0
json2tab	K0C041NI2-53	se	K0C041NI2:619-620	NIL	PER	PRO	1.0
json2tab	K0C041NI2-54	lugar	K0C041NI2:637-641	NIL	LOC	NOM	1.0
json2tab	K0C041NI2-55	centro	K0C041NI2:678-683	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-60	instalaciones	K0C041NI2:705-717	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-61	Policía	K0C041NI2:723-729	NIL	PER	NOM	1.0
json2tab	K0C041NI2-62	estudiante	K0C041NI2:742-751	NIL	PER	NOM	1.0
json2tab	K0C041NI2-63	instituto	K0C041NI2:787-795	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-70	artefacto	K0C041NI2:817-825	NIL	WEA	NOM	1.0
json2tab	K0C041NI2-71	equipo	K0C041NI2:831-836	NIL	PER	NOM	1.0
json2tab	K0C041NI2-72	artificieros	K0C041NI2:841-852	NIL	PER	NOM	1.0
json2tab	K0C041NI2-73	artefacto	K0C041NI2:894-902	NIL	WEA	NOM	1.0
json2tab	K0C041NI2-74	heridos	K0C041NI2:970-976	NIL	PER	NOM	1.0
json2tab	K0C041NI2-75	Policía	K0C041NI2:995-1001	NIL	ORG	NOM	1.0
json2tab	K0C041NI2-80	Policía	K0C041NI2:1026-1032	NIL	ORG	NOM	1.0
json2tab	K0C041NI2-81	sus	K0C041NI2:1067-1069	NIL	ORG	PRO	1.0
json2tab	K0C041NI2-82	bomba	K0C041NI2:1157-1161	NIL	WEA	NOM	1.0
json2tab	K0C041NI2-83	instituto	K0C041NI2:1176-1184	NIL	FAC	NOM	1.0
json2tab	K0C041NI2-88	varón	K0C041NI2:1221-1225	NIL	PER	NOM	1.0
json2tab	K0C041NI2-89	su	K0C041NI2:1273-1274	NIL	PER	PRO	1.0
json2tab	K0C041NI2-90	Estado Islámico	K0C041NI2:1287-1301	NIL	ORG	NAM	1.0
json2tab	K0C041NI2-91	organización	K0C041NI2:1329-1340	NIL	ORG	NOM	1.0
json2tab	K0C041NI2-98	Policía	K0C041NI2:1372-1378	NIL	ORG	NOM	1.0
json2tab	K0C041NI2-99	detenido	K0C041NI2:1415-1422	NIL	PER	NOM	1.0
json2tab	K0C041NI2-100	persona	K0C041NI2:1490-1496	NIL	PER	NOM	1.0
json2tab	K0C041NI2-101	Estado Islámico	K0C041NI2:1538-1552	NIL	ORG	NAM	1.0
json2tab	K0C041NI2-102	instituto Hurricane	K0C041NI2:1571-1589	NIL	FAC	NAM	1.0
json2tab	K0C041NI2-103	Utah	K0C041NI2:1594-1597	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-3	restaurante	K0C0448WH:29-39	NIL	FAC	NOM	1.0
json2tab	K0C0448WH-4	Salt Bae	K0C0448WH:41-48	NIL	FAC	NAM	1.0
json2tab	K0C0448WH-5	Miami	K0C0448WH:53-57	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-18	Venezolanos	K0C0448WH:61-71	NIL	PER	NOM	1.0
json2tab	K0C0448WH-19	Miami	K0C0448WH:76-80	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-20	churrasquería	K0C0448WH:133-145	NIL	FAC	NOM	1.0
json2tab	K0C0448WH-21	Salt Bae	K0C0448WH:147-154	NIL	FAC	NAM	1.0
json2tab	K0C0448WH-22	dueño	K0C0448WH:161-165	NIL	PER	NOM	1.0
json2tab	K0C0448WH-23	chef	K0C0448WH:180-183	NIL	PER	NOM	1.0
json2tab	K0C0448WH-24	turco	K0C0448WH:185-189	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-25	Nusret Gökçe	K0C0448WH:191-202	NIL	PER	NAM	1.0
json2tab	K0C0448WH-26	que	K0C0448WH:205-207	NIL	PER	PRO	1.0
json2tab	K0C0448WH-27	Nicolás Maduro	K0C0448WH:235-248	NIL	PER	NAM	1.0
json2tab	K0C0448WH-28	su	K0C0448WH:252-253	NIL	PER	PRO	1.0
json2tab	K0C0448WH-29	esposa	K0C0448WH:255-260	NIL	PER	NOM	1.0
json2tab	K0C0448WH-35	Maduro	K0C0448WH:301-306	NIL	PER	NAM	1.0
json2tab	K0C0448WH-36	Estambul	K0C0448WH:311-318	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-37	chef	K0C0448WH:350-353	NIL	PER	NOM	1.0
json2tab	K0C0448WH-38	personas	K0C0448WH:405-412	NIL	PER	NOM	1.0
json2tab	K0C0448WH-39	Venezuela	K0C0448WH:521-529	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-48	Maduro	K0C0448WH:554-559	NIL	PER	NAM	1.0
json2tab	K0C0448WH-49	Habanos	K0C0448WH:578-584	NIL	VEH	NAM	1.0
json2tab	K0C0448WH-50	él	K0C0448WH:595-596	NIL	PER	PRO	1.0
json2tab	K0C0448WH-51	Cilia Flores	K0C0448WH:616-627	NIL	PER	NAM	1.0
json2tab	K0C0448WH-52	Nusret "Salt Bae" Gokce	K0C0448WH:655-677	NIL	PER	NAM	1.0
json2tab	K0C0448WH-53	quien	K0C0448WH:680-684	NIL	PER	PRO	1.0
json2tab	K0C0448WH-54	su	K0C0448WH:690-691	NIL	PER	PRO	1.0
json2tab	K0C0448WH-55	pareja	K0C0448WH:738-743	NIL	PER	NOM	1.0
json2tab	K0C0448WH-62	Maduro	K0C0448WH:748-753	NIL	PER	NAM	1.0
json2tab	K0C0448WH-63	Turquía	K0C0448WH:780-786	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-64	Venezuela	K0C0448WH:807-815	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-65	China	K0C0448WH:847-851	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-66	país	K0C0448WH:902-905	NIL	GPE	NOM	1.0
json2tab	K0C0448WH-67	venezolana	K0C0448WH:944-953	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-74	país	K0C0448WH:960-963	NIL	GPE	NOM	1.0
json2tab	K0C0448WH-75	latinoamericano	K0C0448WH:965-979	NIL	LOC	NAM	1.0
json2tab	K0C0448WH-76	venezolanos	K0C0448WH:1046-1056	NIL	GPE	NAM	1.0
json2tab	K0C0448WH-77	medicinas	K0C0448WH:1091-1099	NIL	COM	NOM	1.0
json2tab	K0C0448WH-78	se	K0C0448WH:1104-1105	NIL	PER	PRO	1.0
json2tab	K0C0448WH-79	países	K0C0448WH:1149-1154	NIL	GPE	NOM	1.0
json2tab	K0C041NI3-3	Gobierno	K0C041NI3:1-8	NIL	ORG	NOM	1.0
json2tab	K0C041NI3-4	Venezuela	K0C041NI3:13-21	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-5	Nicolás Maduro	K0C041NI3:48-61	NIL	PER	NAM	1.0
json2tab	K0C041NI3-8	venezolana	K0C041NI3:112-121	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-9	Nicolas Maduro	K0C041NI3:149-162	NIL	PER	NAM	1.0
json2tab	K0C041NI3-16	Comunicación	K0C041NI3:182-193	NIL	ORG	NAM	1.0
json2tab	K0C041NI3-17	Venezuela	K0C041NI3:198-206	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-18	Jorge Rodríguez	K0C041NI3:209-223	NIL	PER	NAM	1.0
json2tab	K0C041NI3-19	Nicolas Maduro	K0C041NI3:282-295	NIL	PER	NAM	1.0
json2tab	K0C041NI3-20	Guardia Nacional	K0C041NI3:371-386	NIL	ORG	NAM	1.0
json2tab	K0C041NI3-21	Caracas	K0C041NI3:392-398	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-24	Rodríguez	K0C041NI3:401-409	NIL	PER	NAM	1.0
json2tab	K0C041NI3-25	Maduro	K0C041NI3:420-425	NIL	PER	NAM	1.0
json2tab	K0C041NI3-30	mandatario	K0C041NI3:447-456	NIL	PER	NOM	1.0
json2tab	K0C041NI3-31	militares	K0C041NI3:504-512	NIL	PER	NOM	1.0
json2tab	K0C041NI3-32	centro	K0C041NI3:520-525	NIL	LOC	NOM	1.0
json2tab	K0C041NI3-33	Caracas	K0C041NI3:530-536	NIL	GPE	NAM	1.0
json2tab	K0C041NI3-39	Nuestro	K0C041NI3:541-547	NIL	GPE	PRO	1.0
json2tab	K0C041NI3-40	Nicolás Maduro	K0C041NI3:560-573	NIL	PER	NAM	1.0
json2tab	K0C041NI3-41	Rodríguez	K0C041NI3:641-649	NIL	PER	NAM	1.0
